Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2036,1396.0,7.4553554875787915,19,240,71.47069753444839,7.4553554875787915,15.371900826446282
2037,1809.0,9.663312245087134,28,380,110.79721443823723,9.663312245087134,29.584527220630363
2038,1260.0,6.670316555431961,21,246,71.59862873242501,6.670316555431961,-30.348258706467657
2039,1165.0,6.169963153503893,16,220,62.60185639613592,6.169963153503893,-7.539682539682535
2040,1648.0,8.77597793845013,36,345,91.89849472833238,8.77597793845013,41.45922746781117
2041,1740.0,9.264448924731184,61,275,83.02683027464403,9.264448924731184,5.582524271844669
2042,1883.0,10.000897988505747,27,433,110.68748663227338,10.000897988505747,8.218390804597696
2043,1404.0,7.441914627363737,45,351,88.43693181635662,7.441914627363737,-25.438130642591606
2044,1734.0,9.18426144790508,18,365,113.77529688740954,9.18426144790508,23.50427350427351
2045,1312.0,6.984293891360771,21,261,76.30242857249438,6.984293891360771,-24.336793540945788
2046,1698.0,9.011245133481646,23,363,104.7841938115061,9.011245133481646,29.42073170731707
2047,1249.0,6.637380654430849,0,202,55.12705709760339,6.637380654430849,-26.442873969375736
2048,1891.0,10.058230209492027,36,350,97.43851985490724,10.058230209492027,51.40112089671738
2049,1807.0,9.696485678531703,42,418,115.24713235109807,9.696485678531703,-4.442094130089902
2050,1641.0,8.694440582128292,26,267,76.54722250171638,8.694440582128292,-9.186496956281132
2051,1593.0,8.460222005932517,25,284,86.74950877513528,8.460222005932517,-2.925045703839124
2052,1328.0,7.094868140526511,0,244,77.1354573972229,7.094868140526511,-16.63527934714375
2053,1138.0,6.10494299221357,9,206,69.38146639260285,6.10494299221357,-14.307228915662652
2054,1342.0,7.104780774935112,8,213,66.69855298053301,7.104780774935112,17.9261862917399
2055,1495.0,7.936741054875788,28,235,75.43746155631567,7.936741054875788,11.400894187779432
2056,1501.0,8.0728471449759,25,346,94.10966362642462,8.0728471449759,0.4013377926421313
2057,1333.0,7.042373470522803,26,280,73.94280139937815,7.042373470522803,-11.192538307794809
2058,1497.0,7.992103494623656,6,449,112.98682545886811,7.992103494623656,12.303075768942229
2059,1225.0,6.502114618094179,23,321,79.19418979299995,6.502114618094179,-18.169672678690716
2060,1538.0,8.158457313681868,8,302,88.09688193154514,8.158457313681868,25.55102040816326
2061,1388.0,7.342237903225805,32,241,66.86802923171382,7.342237903225805,-9.75292587776333
2062,1043.0,5.5569904060066735,11,213,55.135301895895296,5.5569904060066735,-24.855907780979823
2063,933.0,4.957667083796811,15,144,43.6351088834751,4.957667083796811,-10.546500479386388
2064,1503.0,7.9963501112347055,32,406,107.45411282792465,7.9963501112347055,61.093247588424425
2065,1579.0,8.388104838709678,43,427,106.99996459925781,8.388104838709678,5.056553559547572
2066,1200.0,6.374293196143864,67,160,29.111072557611916,6.374293196143864,-24.0025332488917
2067,1292.0,6.8393469595847245,24,233,74.69006667961986,6.8393469595847245,7.666666666666666
2068,1208.0,6.46496106785317,22,251,65.63027756556674,6.46496106785317,-6.501547987616096
2069,1251.0,6.625115869484612,23,242,77.00900183508655,6.625115869484612,3.5596026490066324
2070,1463.0,7.821468298109008,12,258,86.65234438766667,7.821468298109008,16.946442845723418
2071,2128.0,11.354809742306266,42,385,112.9185815559426,11.354809742306266,45.45454545454546
2072,1435.0,7.73734125880608,14,479,156.3402224365667,7.73734125880608,-32.56578947368421
2073,1673.0,8.853100667408233,26,433,127.50505040502466,8.853100667408233,16.58536585365853
2074,1218.0,6.528034621802003,0,241,79.48298846008154,6.528034621802003,-27.19665271966527
2075,1275.0,6.840957545420838,42,200,55.488123217331996,6.840957545420838,4.679802955665036
2076,1555.0,8.30656748238784,10,317,103.77287991600024,8.30656748238784,21.9607843137255
2077,1669.0,8.927471496106785,11,380,115.2179423632632,8.927471496106785,7.33118971061093
2078,1259.0,6.685953142380423,13,277,80.66367700445342,6.685953142380423,-24.565608148591966
2079,1345.0,7.126355672969967,0,372,120.86540849100278,7.126355672969967,6.830818109610792
2080,1534.0,8.262548665183537,0,369,119.30315345472819,8.262548665183537,14.052044609665426
2081,1211.0,6.432384362254357,10,238,70.49108045875325,6.432384362254357,-21.056062581486312
2082,883.0,4.703020717463849,13,182,51.727359269246456,4.703020717463849,-27.08505367464905
2083,1893.0,10.10548178531702,26,352,120.24454249569915,10.10548178531702,114.38278595696487
2084,1025.0,5.47734751575825,17,325,83.89111810537332,5.47734751575825,-45.85314315900687
2085,1241.0,6.563652901371895,12,205,54.37489115279945,6.563652901371895,21.073170731707314
2086,1079.0,5.784865127919911,11,198,58.734314476034335,5.784865127919911,-13.053988718775178
2087,1272.0,6.690083889506859,13,378,109.56193765089307,6.690083889506859,17.88693234476366
2088,1234.0,6.607306729699666,2,403,106.35688919288623,6.607306729699666,-2.9874213836478036
2089,1589.0,8.49381256952169,20,411,113.92777483470779,8.49381256952169,28.768233387358187
2090,1118.0,5.949289720059326,0,261,87.35386064563473,5.949289720059326,-29.641283826305852
2091,1216.0,6.5447256210604365,26,351,92.71200111913856,6.5447256210604365,8.765652951699465
2092,1395.0,7.442974833147942,0,246,82.29230053457448,7.442974833147942,14.720394736842103
2093,1098.0,5.847266638857989,11,290,83.42497990846189,5.847266638857989,-21.29032258064516
2094,1037.0,5.502108824619948,0,217,52.326698093165916,5.502108824619948,-5.555555555555558
2095,1290.0,6.823275862068965,20,287,78.83181176057383,6.823275862068965,24.397299903567983
2096,1393.0,7.491697951427511,30,346,89.87815826625139,7.491697951427511,7.984496124031004
2097,1051.0,5.602306961438636,39,188,41.860066310448566,5.602306961438636,-24.55132806891601
2098,779.0,4.155305663700408,10,123,39.410331671076335,4.155305663700408,-25.88011417697431
2099,1769.0,9.415085048201705,37,324,89.35064565400677,9.415085048201705,127.0860077021823
2100,1273.0,6.714300611790879,27,380,95.68172460946982,6.714300611790879,-28.038439796495197
2006,5033.0,26.47171046533185,0,1990,581.8854086397757,26.47171046533185,
2007,3002.0,16.27995805524657,8,1031,286.560745054274,16.27995805524657,-40.353665805682496
2008,3142.0,16.9935113088617,0,1037,365.4085716597577,16.9935113088617,4.663557628247839
2009,2787.0,14.62555038005191,8,983,311.052502145392,14.62555038005191,-11.298535964353917
2010,1975.0,10.397924777530589,11,453,158.53331071437512,10.397924777530589,-29.135270900609978
2011,2710.0,14.298109010011123,0,1129,323.1405079509344,14.298109010011123,37.21518987341772
2012,2891.0,15.312413097886543,14,687,192.36209149004446,15.312413097886543,6.678966789667906
2013,4018.0,21.51758898776418,11,1282,410.3636598595608,21.51758898776418,38.98305084745763
2014,3687.0,19.699654708935856,8,598,215.34924066396303,19.699654708935856,-8.237929318068693
2015,3278.0,17.401609427141267,0,729,195.6647565855869,17.401609427141267,-11.093029563330624
2016,4276.0,22.529019512421204,13,1384,388.23665072954793,22.529019512421204,30.445393532641862
2017,3591.0,18.909702910641453,0,852,312.78023798304025,18.909702910641453,-16.01964452759589
2018,3295.0,17.388377131998517,10,1022,290.95468511072096,17.388377131998517,-8.242829295460874
2019,4846.0,26.14753082128291,0,1470,524.7199830443477,26.14753082128291,47.07132018209408
2020,4187.0,22.1752236281053,3,1158,390.0399649297803,22.1752236281053,-13.598844407758982
2021,3196.0,16.961531331108638,45,611,200.78769128035952,16.961531331108638,-23.668497731072367
2022,6057.0,32.876483129403034,0,2353,671.0580688868748,32.876483129403034,89.51814768460575
2023,1918.0,10.305860678531701,2,822,222.5663673576668,10.305860678531701,-68.33415882450058
2024,2957.0,15.853506210604374,13,808,276.5697210579289,15.853506210604374,54.17101147028154
2025,2563.0,13.612758388950686,8,909,258.37374561716297,13.612758388950686,-13.324315184308421
2026,3539.0,18.882369299221356,11,765,255.8747770202282,18.882369299221356,38.08037456106126
2027,5263.0,28.26729931405265,17,1204,430.71282530102104,28.26729931405265,48.714326080813784
2028,2374.0,12.531499119391919,16,617,164.59417494019166,12.531499119391919,-54.89264677940338
2029,2583.0,13.657623053392657,0,840,263.7685366170327,13.657623053392657,8.803706823925861
2030,4333.0,23.231953327771595,11,810,315.4346087927614,23.231953327771595,67.75067750677506
2031,3645.0,19.344352521319987,11,759,237.9026252291241,19.344352521319987,-15.878144472651744
2032,4424.0,23.503835279940674,0,1085,335.5468625537974,23.503835279940674,21.37174211248285
2033,4451.0,24.110991379310345,3,1279,395.6983374269144,24.110991379310345,0.6103074141048825
2034,2888.0,15.47872056915091,0,672,239.68742271145686,15.47872056915091,-35.115704336104244
2035,2756.0,14.62472191323693,19,591,194.5457802319562,14.62472191323693,-4.570637119113574
2036,3646.0,19.158584770114945,7,974,305.03854699285984,19.158584770114945,32.29317851959361
2037,3923.0,20.715505654430853,7,1180,352.02516912426836,20.715505654430853,7.59736697750959
2038,3321.0,17.63829602335929,16,909,282.0532267627384,17.63829602335929,-15.345398929390775
2039,4219.0,22.35884200037078,0,1503,412.17151291738503,22.35884200037078,27.040048178259557
2040,3465.0,18.991448832035598,25,1436,389.5641212245483,18.991448832035598,-17.87153353875326
2041,2102.0,11.199683676307009,14,545,185.43993555048948,11.199683676307009,-39.33621933621934
2042,3114.0,16.396117213570637,0,630,243.27107962480494,16.396117213570637,48.14462416745957
2043,3811.0,20.232208240637746,0,1084,342.03759982927266,20.232208240637746,22.382787411689154
2044,2957.0,15.614722376714868,23,588,211.20797950375976,15.614722376714868,-22.408816583573866
2045,3385.0,18.21965378197998,0,954,311.4839725435566,18.21965378197998,14.474129184984786
2046,3752.0,20.093639923989617,0,1113,373.99230262699587,20.093639923989617,10.841949778434268
2047,3757.0,19.84914372450871,0,1471,400.1866515272668,19.84914372450871,0.13326226012793096
2048,2933.0,15.607353077493512,4,747,246.92084058489579,15.607353077493512,-21.932392866648918
2049,4134.0,22.63272270114943,15,1851,521.9901601301764,22.63272270114943,40.94783498124788
2050,2714.0,14.257004310344827,13,862,242.95560138104295,14.257004310344827,-34.3492985002419
2051,3061.0,16.36170397664071,0,564,214.97291936568675,16.36170397664071,12.785556374355188
2052,1579.0,8.358749304783093,3,465,140.4405136660639,8.358749304783093,-48.41555047370141
2053,3308.0,17.710279940674823,18,604,246.27196102658294,17.710279940674823,109.49968334388855
2054,4455.0,23.5958124768261,0,1361,389.93592130922326,23.5958124768261,34.67351874244255
2055,2575.0,13.586316972562107,0,580,216.61547763609863,13.586316972562107,-42.19977553310886
2056,4670.0,25.06856576751947,25,1207,435.98453544995743,25.06856576751947,81.35922330097087
2057,3846.0,20.320744113830184,4,995,309.0405975096005,20.320744113830184,-17.644539614561026
2058,2322.0,12.32618418613274,4,1122,309.183528903877,12.32618418613274,-39.62558502340093
2059,2375.0,12.605725111234705,0,646,179.37693088391643,12.605725111234705,2.282515073212754
2060,2485.0,13.235968205413423,0,840,237.77088220436585,13.235968205413423,4.631578947368431
2061,2733.0,14.470343205413423,0,671,221.3541485739743,14.470343205413423,9.979879275653914
2062,2380.0,12.595661846496107,3,801,233.58095086299437,12.595661846496107,-12.916209293816316
2063,3896.0,20.729647525027808,0,1967,563.5637147706199,20.729647525027808,63.69747899159663
2064,2755.0,14.513910131627734,0,839,249.37101177793605,14.513910131627734,-29.286447638603697
2065,3279.0,17.503174823878382,0,1436,425.3195857234886,17.503174823878382,19.019963702359345
2066,3159.0,16.789685298479792,0,1141,348.22435949464324,16.789685298479792,-3.6596523330283626
2067,3886.0,21.074046394141636,6,1468,542.7527200774908,21.074046394141636,23.0136119025008
2068,2732.0,14.419128893214683,0,839,251.57552031992785,14.419128893214683,-29.696345856922292
2069,2761.0,14.812436271783461,4,622,221.48648977198394,14.812436271783461,1.0614934114202113
2070,3759.0,19.85004750648869,0,694,263.0831617568863,19.85004750648869,36.146323795726175
2071,4630.0,24.546625880608087,0,1793,483.1809059542687,24.546625880608087,23.171056131949985
2072,1711.0,9.127085650723025,0,454,132.11390287677273,9.127085650723025,-63.04535637149028
2073,3310.0,17.572175101965147,0,784,278.4828486095633,17.572175101965147,93.4541203974284
2074,2905.0,15.572609612532444,6,962,295.55847239769764,15.572609612532444,-12.235649546827798
2075,3491.0,18.9545444011865,0,1109,323.7716530725526,18.9545444011865,20.172117039586922
2076,1460.0,7.763811642565815,0,320,107.83517163905402,7.763811642565815,-58.17817244342596
2077,2850.0,15.33357086577679,0,698,255.1386432368238,15.33357086577679,95.2054794520548
2078,4039.0,21.23716745457916,0,1231,416.02086012675625,21.23716745457916,41.71929824561404
2079,1179.0,6.31666550797182,0,520,138.3468138740134,6.31666550797182,-70.80960633820253
2080,3494.0,18.714358546533187,0,954,349.98281343084506,18.714358546533187,196.35284139100935
2081,5255.0,27.809273034853543,0,1092,411.9118304450675,27.809273034853543,50.40068689181454
2082,2377.0,12.58357086577679,12,801,242.68215589094882,12.58357086577679,-54.766888677450055
2083,4131.0,22.355904708935856,0,1413,412.4448447974589,22.355904708935856,73.79049221708036
2084,2630.0,13.878366008527996,4,681,236.59779194133478,13.878366008527996,-36.33502783829581
2085,2872.0,15.234948553948833,8,563,180.2404118409799,15.234948553948833,9.201520912547533
2086,2054.0,10.965916991101224,0,396,135.10590683092306,10.965916991101224,-28.48189415041783
2087,1782.0,9.368783602150538,0,518,189.7862433945574,9.368783602150538,-13.242453748782868
2088,2647.0,14.217104653318502,0,581,206.34369313591753,14.217104653318502,48.54096520763187
2089,3907.0,20.910931127178344,0,787,327.1750874971807,20.910931127178344,47.601057801284476
2090,3166.0,16.963588014460512,0,689,233.46085260053707,16.963588014460512,-18.965958535961093
2091,2282.0,12.346096357063404,9,662,187.66257598211322,12.346096357063404,-27.921667719519895
2092,4944.0,26.411834909158326,0,1196,422.9167121958477,26.411834909158326,116.65205959684486
2093,2680.0,14.233146783463106,0,1011,294.2909300592723,14.233146783463106,-45.79288025889967
2094,3623.0,19.25207406377456,0,1323,381.7920562851252,19.25207406377456,35.186567164179095
2095,2920.0,15.426283833889508,0,839,296.5806140091773,15.426283833889508,-19.403808998067895
2096,1744.0,9.213321514645903,0,415,158.0249309061035,9.213321514645903,-40.273972602739725
2097,1533.0,8.148324527252504,0,369,126.23796072209312,8.148324527252504,-12.09862385321101
2098,2059.0,10.958014692250648,0,370,133.3031121053432,10.958014692250648,34.31180691454665
2099,3302.0,17.441989942528735,0,1002,351.3022095350987,17.441989942528735,60.36911121903836
2100,3855.0,20.50223628105302,0,1329,403.9158609503627,20.50223628105302,16.747425802543916
2006,1399.0,7.424198183166481,24,264,78.68401516460789,7.424198183166481,
2007,1756.0,9.383493233222099,9,321,106.28976974062532,9.383493233222099,25.518227305218023
2008,1395.0,7.4414221820541355,0,295,83.79751026893774,7.4414221820541355,-20.558086560364465
2009,1497.0,7.984896412680755,25,257,80.24748650835794,7.984896412680755,7.311827956989236
2010,1735.0,9.15570541342232,31,365,107.86815043741076,9.15570541342232,15.898463593854384
2011,1338.0,7.073814655172413,21,346,104.60618789275586,7.073814655172413,-22.88184438040346
2012,1419.0,7.536800148312939,32,312,81.21142440904144,7.536800148312939,6.0538116591928315
2013,1260.0,6.652101872450872,12,335,86.53953379289092,6.652101872450872,-11.205073995771675
2014,1547.0,8.172089358546533,9,358,96.96434052440792,8.172089358546533,22.777777777777786
2015,1303.0,6.895022246941046,50,224,53.07705947416683,6.895022246941046,-15.77246283128636
2016,2042.0,10.817644605116797,31,452,121.01377332078087,10.817644605116797,56.71527244819647
2017,1746.0,9.236408509454952,12,449,132.59473457254492,9.236408509454952,-14.495592556317337
2018,1262.0,6.6402484241750095,23,212,71.89744379491127,6.6402484241750095,-27.720504009163804
2019,1562.0,8.309742306266221,21,304,93.0609119519755,8.309742306266221,23.77179080824088
2020,1477.0,7.864606507230255,29,227,75.95388353627762,7.864606507230255,-5.44174135723432
